Data File,Sample Notes,RT (min),Peak Name,Result Type,Area,Amt,Calib Amt,Dev%-Amt,Sample Type,plate
201026_MIA_135.xms,0.25 mg/L stric_v13#3,3.08,Strictosidine,Failed,41588,301.364,250,20.546,Calibration,P1
201026_MIA_136.xms,0.5 mg/L stric_v13#4,3.075,Strictosidine,Failed,62428,524.324,500,4.865,Calibration,P1
201026_MIA_137.xms,1 mg/L stric_v13#5,3.087,Strictosidine,Failed,129577,941.506,1000,-5.849,Calibration,P1
201026_MIA_138.xms,2.5 mg/L stric_v13#6,3.07,Strictosidine,Failed,406311,2424.851,2500,-3.006,Calibration,P1
201026_MIA_139.xms,5 mg/L stric_v13#7,3.091,Strictosidine,Failed,597035,4595.368,5000,-8.093,Calibration,P1
201026_MIA_140.xms,10 mg/L stric_v13#8,3.11,Strictosidine,Failed,1.56E+06,9425.941,10000,-5.741,Calibration,P1
201026_MIA_141.xms,25 mg/L stric_v13#9,3.095,Strictosidine,Failed,3.71E+06,21266.313,25000,-14.935,Calibration,P1
201026_MIA_142.xms,50 mg/L stric_v13#10,3.096,Strictosidine,Failed,7.73E+06,33003.137,50000,-33.994,Calibration,P1
201026_MIA_143.xms,Solvent Blank,3.096,Strictosidine,Failed,15059,319.754,---,---,Blank,P1
201026_MIA_143001.xms,Solvent Blank,3.078,Strictosidine,Failed,20018,211.045,---,---,Blank,P1
201026_MIA_143002.xms,Solvent Blank,3.079,Strictosidine,Failed,9501,225.303,---,---,Blank,P1
201026_MIA_001.xms,Solvent Blank,2.302,Tryptamine,Failed,572,572,---,---,Blank,P1
201026_MIA_001001.xms,Solvent Blank,2.404,Tryptamine,Missing,0,---,---,---,Blank,P1
201026_MIA_002.xms,QC_mix_00,2.374,Tryptamine,Failed,551,551,---,---,Analysis,P1
201026_MIA_003.xms,Solvent Blank,2.404,Tryptamine,Missing,0,---,---,---,Blank,P1
201026_MIA_003001.xms,Solvent Blank,2.383,Tryptamine,Failed,633,633,---,---,Blank,P1
201026_MIA_004.xms,Blank,2.239,Tryptamine,Failed,597,597,---,---,Blank,P1
201026_MIA_005.xms,0.05 mg/L stric_v13#1,2.407,Tryptamine,Failed,704,---,50,N/A,Calibration,P1
201026_MIA_006.xms,0.1 mg/L stric_v13#2,2.431,Tryptamine,Identified,50430,---,100,N/A,Calibration,P1
201026_MIA_007.xms,0.25 mg/L stric_v13#3,2.433,Tryptamine,Identified,66319,353.347,250,41.339,Calibration,P1
201026_MIA_008.xms,0.5 mg/L stric_v13#4,2.414,Tryptamine,Identified,126253,1025.289,500,105.058,Calibration,P1
201026_MIA_009.xms,1 mg/L stric_v13#5,2.409,Tryptamine,Identified,236226,2413.627,1000,141.363,Calibration,P1
201026_MIA_010.xms,2.5 mg/L stric_v13#6,2.391,Tryptamine,Identified,576,---,2500,N/A,Calibration,P1
201026_MIA_011.xms,5 mg/L stric_v13#7,2.397,Tryptamine,Identified,876544,10036.851,5000,100.737,Calibration,P1
201026_MIA_012.xms,10 mg/L stric_v13#8,2.395,Tryptamine,Identified,1.73E+06,19919.695,10000,99.197,Calibration,P1
201026_MIA_013.xms,25 mg/L stric_v13#9,2.411,Tryptamine,Identified,3.76E+06,34466.652,25000,37.867,Calibration,P1
201026_MIA_014.xms,50 mg/L stric_v13#10,2.403,Tryptamine,Identified,7.76E+06,66643.203,50000,33.286,Calibration,P1
201026_MIA_015.xms,Solvent Blank,2.407,Tryptamine,Identified,1729,5207.567,---,---,Blank,P1
201026_MIA_015001.xms,Solvent Blank,2.403,Tryptamine,Identified,1085,1578.332,---,---,Blank,P1
201026_MIA_015002.xms,Solvent Blank,2.424,Tryptamine,Identified,1229,4250.314,---,---,Blank,P1
201026_MIA_016.xms,ISY_CYC_P1_A1,2.398,Tryptamine,Identified,8.26E+06,88155.094,---,---,Analysis,P1
201026_MIA_017.xms,ISY_CYC_P1_A2,2.394,Tryptamine,Identified,7.25E+06,66950.344,---,---,Analysis,P1
201026_MIA_018.xms,ISY_CYC_P1_A3,2.416,Tryptamine,Identified,7.68E+06,74730.195,---,---,Analysis,P1
201026_MIA_019.xms,ISY_CYC_P1_A4,2.414,Tryptamine,Identified,8.74E+06,81644.359,---,---,Analysis,P1
201026_MIA_020.xms,ISY_CYC_P1_A5,2.417,Tryptamine,Identified,1.27E+07,136399.219,---,---,Analysis,P1
201026_MIA_021.xms,ISY_CYC_P1_A6,2.399,Tryptamine,Identified,1.97E+07,194788.094,---,---,Analysis,P1
201026_MIA_022.xms,ISY_CYC_P1_A7,2.413,Tryptamine,Identified,9.70E+06,93034.563,---,---,Analysis,P1
201026_MIA_023.xms,ISY_CYC_P1_A8,2.415,Tryptamine,Identified,9.85E+06,104454.477,---,---,Analysis,P1
201026_MIA_024.xms,ISY_CYC_P1_A9,2.41,Tryptamine,Identified,1.06E+07,100831.016,---,---,Analysis,P1
201026_MIA_025.xms,ISY_CYC_P1_A10,2.406,Tryptamine,Identified,2.25E+07,232110.813,---,---,Analysis,P1
201026_MIA_026.xms,ISY_CYC_P1_A11,2.4,Tryptamine,Identified,1.23E+07,118347.898,---,---,Analysis,P1
201026_MIA_027.xms,ISY_CYC_P1_A12,2.413,Tryptamine,Identified,1.15E+07,98741.336,---,---,Analysis,P1
201026_MIA_028.xms,QC_mix_01,2.413,Tryptamine,Identified,87346,369.701,1000,-63.03,Verification,P1
201026_MIA_029.xms,ISY_CYC_P1_B1,2.393,Tryptamine,Identified,1.08E+07,94155.031,---,---,Analysis,P1
201026_MIA_030.xms,ISY_CYC_P1_B2,2.414,Tryptamine,Identified,5.02E+06,45228.809,---,---,Analysis,P1
201026_MIA_031.xms,ISY_CYC_P1_B3,2.399,Tryptamine,Identified,3191,N/A,---,---,Analysis,P1
201026_MIA_032.xms,ISY_CYC_P1_B4,2.41,Tryptamine,Identified,6.90E+06,61624.176,---,---,Analysis,P1
201026_MIA_033.xms,ISY_CYC_P1_B5,2.409,Tryptamine,Identified,8.61E+06,69132.492,---,---,Analysis,P1
201026_MIA_034.xms,ISY_CYC_P1_B6,2.402,Tryptamine,Identified,9.13E+06,74498.602,---,---,Analysis,P1
201026_MIA_035.xms,ISY_CYC_P1_B7,2.408,Tryptamine,Identified,7.29E+06,60571.57,---,---,Analysis,P1
201026_MIA_036.xms,ISY_CYC_P1_B8,2.399,Tryptamine,Identified,7.64E+06,73706.547,---,---,Analysis,P1
201026_MIA_037.xms,ISY_CYC_P1_B9,2.402,Tryptamine,Identified,1.23E+07,98984.07,---,---,Analysis,P1
201026_MIA_038.xms,ISY_CYC_P1_B10,2.399,Tryptamine,Identified,2.30E+07,188762.25,---,---,Analysis,P1
201026_MIA_039.xms,ISY_CYC_P1_B11,2.401,Tryptamine,Identified,2.90E+07,256779.094,---,---,Analysis,P1
201026_MIA_040.xms,ISY_CYC_P1_B12,2.389,Tryptamine,Identified,2.31E+07,196913.563,---,---,Analysis,P1
201026_MIA_041.xms,QC_mix_02,2.405,Tryptamine,Identified,64226,254.995,1000,-74.501,Verification,P1
201026_MIA_042.xms,ISY_CYC_P1_C1,2.392,Tryptamine,Identified,7.62E+06,70055.047,---,---,Analysis,P1
201026_MIA_043.xms,ISY_CYC_P1_C2,2.38,Tryptamine,Identified,9.38E+06,84896.023,---,---,Analysis,P1
201026_MIA_044.xms,ISY_CYC_P1_C3,2.389,Tryptamine,Identified,9.08E+06,73908.117,---,---,Analysis,P1
201026_MIA_045.xms,ISY_CYC_P1_C4,2.376,Tryptamine,Identified,9.42E+06,77771.813,---,---,Analysis,P1
201026_MIA_046.xms,ISY_CYC_P1_C5,2.389,Tryptamine,Identified,8.70E+06,66123.789,---,---,Analysis,P1
201026_MIA_047.xms,ISY_CYC_P1_C6,2.384,Tryptamine,Identified,1.16E+07,101082.953,---,---,Analysis,P1
201026_MIA_048.xms,ISY_CYC_P1_C7,2.374,Tryptamine,Identified,1.15E+07,95904.031,---,---,Analysis,P1
201026_MIA_049.xms,ISY_CYC_P1_C8,2.378,Tryptamine,Identified,1.13E+07,90467.563,---,---,Analysis,P1
201026_MIA_050.xms,ISY_CYC_P1_C9,2.383,Tryptamine,Identified,1.46E+07,167543.844,---,---,Analysis,P1
201026_MIA_051.xms,ISY_CYC_P1_C10,2.388,Tryptamine,Identified,1.04E+07,108095.508,---,---,Analysis,P1
201026_MIA_052.xms,ISY_CYC_P1_C11,2.378,Tryptamine,Identified,5.36E+07,602410.438,---,---,Analysis,P1
201026_MIA_053.xms,ISY_CYC_P1_C12,2.396,Tryptamine,Identified,1.71E+07,189957.844,---,---,Analysis,P1
201026_MIA_054.xms,QC_mix_03,2.404,Tryptamine,Identified,208692,940.978,1000,-5.902,Verification,P1
201026_MIA_055.xms,ISY_CYC_P1_D1,2.407,Tryptamine,Identified,1.43E+07,151830.5,---,---,Analysis,P1
201026_MIA_056.xms,ISY_CYC_P1_D2,2.414,Tryptamine,Identified,6.40E+06,56035.516,---,---,Analysis,P1
201026_MIA_057.xms,ISY_CYC_P1_D3,2.414,Tryptamine,Identified,7.19E+06,60307.82,---,---,Analysis,P1
201026_MIA_058.xms,ISY_CYC_P1_D4,2.402,Tryptamine,Identified,8.46E+06,55744.801,---,---,Analysis,P1
201026_MIA_059.xms,ISY_CYC_P1_D5,2.404,Tryptamine,Identified,6.21E+06,49860.086,---,---,Analysis,P1
201026_MIA_060.xms,ISY_CYC_P1_D6,2.41,Tryptamine,Identified,1.10E+07,77697.484,---,---,Analysis,P1
201026_MIA_061.xms,ISY_CYC_P1_D7,2.401,Tryptamine,Identified,9.14E+06,68596.914,---,---,Analysis,P1
201026_MIA_062.xms,ISY_CYC_P1_D8,2.399,Tryptamine,Identified,2.58E+07,202185.469,---,---,Analysis,P1
201026_MIA_063.xms,ISY_CYC_P1_D9,2.413,Tryptamine,Identified,7.02E+06,62884.539,---,---,Analysis,P1
201026_MIA_064.xms,ISY_CYC_P1_D10,2.402,Tryptamine,Identified,2.77E+07,236407.719,---,---,Analysis,P1
201026_MIA_065.xms,ISY_CYC_P1_D11,2.38,Tryptamine,Identified,4.96E+07,417256.313,---,---,Analysis,P1
201026_MIA_066.xms,ISY_CYC_P1_D12,2.38,Tryptamine,Identified,5.83E+07,488920.25,---,---,Analysis,P1
201026_MIA_067.xms,Solvent Blank,2.407,Tryptamine,Identified,299639,21107.264,---,---,Blank,P1
201026_MIA_067001.xms,Solvent Blank,2.404,Tryptamine,Identified,226261,18269.582,---,---,Blank,P1
201026_MIA_068.xms,Blank,2.416,Tryptamine,Identified,97495,18357.672,---,---,Blank,P1
201026_MIA_069.xms,0.05 mg/L stric_v13#1,2.4,Tryptamine,Identified,88761,441.121,50,782.242,Calibration,P1
201026_MIA_070.xms,0.1 mg/L stric_v13#2,2.4,Tryptamine,Identified,92326,343.953,100,243.953,Calibration,P1
201026_MIA_071.xms,0.25 mg/L stric_v13#3,2.406,Tryptamine,Identified,87011,377.571,250,51.029,Calibration,P1
201026_MIA_072.xms,0.5 mg/L stric_v13#4,2.409,Tryptamine,Identified,140503,880.226,500,76.045,Calibration,P1
201026_MIA_073.xms,1 mg/L stric_v13#5,2.419,Tryptamine,Identified,215316,1700.697,1000,70.07,Calibration,P1
201026_MIA_074.xms,2.5 mg/L stric_v13#6,2.421,Tryptamine,Identified,500517,4640.787,2500,85.631,Calibration,P1
201026_MIA_075.xms,5 mg/L stric_v13#7,2.415,Tryptamine,Identified,1.05E+06,9740.569,5000,94.811,Calibration,P1
201026_MIA_076.xms,10 mg/L stric_v13#8,2.414,Tryptamine,Identified,2.60E+06,18477.744,10000,84.777,Calibration,P1
201026_MIA_077.xms,25 mg/L stric_v13#9,2.386,Tryptamine,Identified,4.38E+06,42441.801,25000,69.767,Calibration,P1
201026_MIA_078.xms,50 mg/L stric_v13#10,2.391,Tryptamine,Identified,1.33E+07,64727.367,50000,29.455,Calibration,P1
201026_MIA_079.xms,Solvent Blank,2.399,Tryptamine,Identified,22421,17898.127,---,---,Blank,P1
201026_MIA_079001.xms,Solvent Blank,2.405,Tryptamine,Identified,13160,10841.48,---,---,Blank,P1
201026_MIA_079002.xms,Solvent Blank,2.407,Tryptamine,Identified,10380,16100.062,---,---,Blank,P1
201026_MIA_080.xms,ISY_CYC_P1_E1,2.403,Tryptamine,Identified,1.07E+07,74203.336,---,---,Analysis,P1
201026_MIA_081.xms,ISY_CYC_P1_E2,2.401,Tryptamine,Identified,4.78E+06,30682.758,---,---,Analysis,P1
201026_MIA_082.xms,ISY_CYC_P1_E3,2.399,Tryptamine,Identified,7.23E+06,54583.434,---,---,Analysis,P1
201026_MIA_083.xms,ISY_CYC_P1_E4,2.41,Tryptamine,Identified,6.94E+06,55981.707,---,---,Analysis,P1
201026_MIA_084.xms,ISY_CYC_P1_E5,2.396,Tryptamine,Identified,8.02E+06,63256,---,---,Analysis,P1
201026_MIA_085.xms,ISY_CYC_P1_E6,2.407,Tryptamine,Identified,1.78E+07,163285.859,---,---,Analysis,P1
201026_MIA_086.xms,ISY_CYC_P1_E7,2.414,Tryptamine,Identified,8.18E+06,74033.859,---,---,Analysis,P1
201026_MIA_087.xms,ISY_CYC_P1_E8,2.402,Tryptamine,Identified,3.22E+06,26464.377,---,---,Analysis,P1
201026_MIA_088.xms,ISY_CYC_P1_E9,2.408,Tryptamine,Identified,2.06E+07,182653.313,---,---,Analysis,P1
201026_MIA_089.xms,ISY_CYC_P1_E10,2.391,Tryptamine,Identified,3.85E+07,316658.406,---,---,Analysis,P1
201026_MIA_090.xms,ISY_CYC_P1_E11,2.391,Tryptamine,Identified,1.64E+07,146391.328,---,---,Analysis,P1
201026_MIA_091.xms,ISY_CYC_P1_E12,2.399,Tryptamine,Identified,3.03E+07,238960.234,---,---,Analysis,P1
201026_MIA_092.xms,QC_mix_04,2.412,Tryptamine,Identified,254746,832.26,1000,-16.774,Verification,P1
201026_MIA_093.xms,ISY_CYC_P1_F1,2.415,Tryptamine,Identified,1.04E+07,72092.141,---,---,Analysis,P1
201026_MIA_094.xms,ISY_CYC_P1_F2,2.391,Tryptamine,Identified,12624,N/A,---,---,Analysis,P1
201026_MIA_095.xms,ISY_CYC_P1_F3,2.406,Tryptamine,Identified,1.71E+07,138270.172,---,---,Analysis,P1
201026_MIA_096.xms,ISY_CYC_P1_F4,2.412,Tryptamine,Identified,1.42E+07,106569.703,---,---,Analysis,P1
201026_MIA_097.xms,ISY_CYC_P1_F5,2.414,Tryptamine,Identified,1.03E+07,70518.305,---,---,Analysis,P1
201026_MIA_098.xms,ISY_CYC_P1_F6,2.397,Tryptamine,Identified,17404,N/A,---,---,Analysis,P1
201026_MIA_099.xms,ISY_CYC_P1_F7,2.393,Tryptamine,Identified,8499,N/A,---,---,Analysis,P1
201026_MIA_100.xms,ISY_CYC_P1_F8,2.392,Tryptamine,Identified,4898,N/A,---,---,Analysis,P1
201026_MIA_101.xms,ISY_CYC_P1_F9,2.388,Tryptamine,Identified,6362,N/A,---,---,Analysis,P1
201026_MIA_102.xms,ISY_CYC_P1_F10,2.373,Tryptamine,Identified,5.75E+07,471561.219,---,---,Analysis,P1
201026_MIA_103.xms,ISY_CYC_P1_F11,2.38,Tryptamine,Identified,6.34E+07,474683.406,---,---,Analysis,P1
201026_MIA_104.xms,ISY_CYC_P1_F12,2.396,Tryptamine,Identified,4.57E+07,345419.813,---,---,Analysis,P1
201026_MIA_105.xms,QC_mix_05,2.402,Tryptamine,Failed,876,N/A,1000,-100.1,Verification,P1
201026_MIA_106.xms,ISY_CYC_P1_G1,2.393,Tryptamine,Identified,8246,N/A,---,---,Analysis,P1
201026_MIA_107.xms,ISY_CYC_P1_G2,2.413,Tryptamine,Identified,8.65E+06,56947.473,---,---,Analysis,P1
201026_MIA_108.xms,ISY_CYC_P1_G3,2.417,Tryptamine,Identified,1.53E+07,116907.117,---,---,Analysis,P1
201026_MIA_109.xms,ISY_CYC_P1_G4,2.401,Tryptamine,Identified,7246,N/A,---,---,Analysis,P1
201026_MIA_110.xms,ISY_CYC_P1_G5,2.401,Tryptamine,Identified,5.74E+06,33505.336,---,---,Analysis,P1
201026_MIA_111.xms,ISY_CYC_P1_G6,2.405,Tryptamine,Identified,8.19E+06,51825.457,---,---,Analysis,P1
201026_MIA_112.xms,ISY_CYC_P1_G7,2.405,Tryptamine,Identified,1.06E+07,66354.82,---,---,Analysis,P1
201026_MIA_113.xms,ISY_CYC_P1_G8,2.4,Tryptamine,Identified,2.16E+07,174288.328,---,---,Analysis,P1
201026_MIA_114.xms,ISY_CYC_P1_G9,2.409,Tryptamine,Identified,1.77E+07,138031.906,---,---,Analysis,P1
201026_MIA_115.xms,ISY_CYC_P1_G10,2.395,Tryptamine,Identified,2.42E+07,169722.688,---,---,Analysis,P1
201026_MIA_116.xms,ISY_CYC_P1_G11,2.389,Tryptamine,Identified,2.74E+07,184181.813,---,---,Analysis,P1
201026_MIA_117.xms,ISY_CYC_P1_G12,2.399,Tryptamine,Identified,2.69E+07,234301.141,---,---,Analysis,P1
201026_MIA_118.xms,QC_mix_06,2.409,Tryptamine,Failed,801,N/A,1000,-100.1,Verification,P1
201026_MIA_119.xms,ISY_CYC_P1_H1,2.397,Tryptamine,Identified,4900,N/A,---,---,Analysis,P1
201026_MIA_120.xms,ISY_CYC_P1_H2,2.407,Tryptamine,Identified,5765,N/A,---,---,Analysis,P1
201026_MIA_121.xms,ISY_CYC_P1_H3,2.415,Tryptamine,Identified,17475,N/A,---,---,Analysis,P1
201026_MIA_122.xms,ISY_CYC_P1_H4,2.405,Tryptamine,Failed,736,N/A,---,---,Analysis,P1
201026_MIA_123.xms,ISY_CYC_P1_H5,2.43,Tryptamine,Identified,4.96E+06,34596.82,---,---,Analysis,P1
201026_MIA_124.xms,ISY_CYC_P1_H6,2.387,Tryptamine,Failed,724,N/A,---,---,Analysis,P1
201026_MIA_125.xms,ISY_CYC_P1_H7,2.406,Tryptamine,Identified,1527,N/A,---,---,Analysis,P1
201026_MIA_126.xms,ISY_CYC_P1_H8,2.388,Tryptamine,Identified,6930,N/A,---,---,Analysis,P1
201026_MIA_127.xms,ISY_CYC_P1_H9,2.374,Tryptamine,Identified,1.09E+07,56664.875,---,---,Analysis,P1
201026_MIA_128.xms,ISY_CYC_P1_H10,2.393,Tryptamine,Identified,2.94E+07,194070.172,---,---,Analysis,P1
201026_MIA_129.xms,ISY_CYC_P1_H11,2.401,Tryptamine,Identified,5.19E+07,434126.219,---,---,Analysis,P1
201026_MIA_130.xms,ISY_CYC_P1_H12,2.396,Tryptamine,Identified,2.54E+07,145844.891,---,---,Analysis,P1
201026_MIA_131.xms,Solvent Blank,2.429,Tryptamine,Identified,7.44E+06,9267.896,---,---,Blank,P1
201026_MIA_131001.xms,Solvent Blank,2.396,Tryptamine,Identified,1740,N/A,---,---,Blank,P1
201026_MIA_132.xms,Blank,2.41,Tryptamine,Identified,7004,5050.294,---,---,Blank,P1
201026_MIA_133.xms,0.05 mg/L stric_v13#1,2.421,Tryptamine,Identified,23796,---,50,N/A,Calibration,P1
201026_MIA_134.xms,0.1 mg/L stric_v13#2,2.415,Tryptamine,Identified,34521,---,100,N/A,Calibration,P1
201026_MIA_135.xms,0.25 mg/L stric_v13#3,2.416,Tryptamine,Identified,81469,246.116,250,-1.554,Calibration,P1
201026_MIA_136.xms,0.5 mg/L stric_v13#4,2.416,Tryptamine,Identified,130654,796.174,500,59.235,Calibration,P1
201026_MIA_137.xms,1 mg/L stric_v13#5,2.411,Tryptamine,Identified,276789,1787.29,1000,78.729,Calibration,P1
201026_MIA_138.xms,2.5 mg/L stric_v13#6,2.409,Tryptamine,Identified,749069,4454.043,2500,78.162,Calibration,P1
201026_MIA_139.xms,5 mg/L stric_v13#7,2.424,Tryptamine,Identified,1080,---,5000,N/A,Calibration,P1
201026_MIA_140.xms,10 mg/L stric_v13#8,2.412,Tryptamine,Identified,2597,---,10000,N/A,Calibration,P1
201026_MIA_141.xms,25 mg/L stric_v13#9,2.414,Tryptamine,Identified,4411,---,25000,N/A,Calibration,P1
201026_MIA_142.xms,50 mg/L stric_v13#10,2.4,Tryptamine,Identified,7679,---,50000,N/A,Calibration,P1
201026_MIA_143.xms,Solvent Blank,2.422,Tryptamine,Identified,576867,12944.937,---,---,Blank,P1
201026_MIA_143001.xms,Solvent Blank,2.398,Tryptamine,Identified,1582,N/A,---,---,Blank,P1
201026_MIA_143002.xms,Solvent Blank,2.436,Tryptamine,Identified,401466,9991.585,---,---,Blank,P1
201026_MIA_001.xms,Solvent Blank,2.221,Tryptophan,Missing,0,---,---,---,Blank,P1
201026_MIA_001001.xms,Solvent Blank,2.134,Tryptophan,Failed,533,533,---,---,Blank,P1
201026_MIA_002.xms,QC_mix_00,2.221,Tryptophan,Missing,0,---,---,---,Analysis,P1
201026_MIA_003.xms,Solvent Blank,2.224,Tryptophan,Failed,822,822,---,---,Blank,P1
201026_MIA_003001.xms,Solvent Blank,2.221,Tryptophan,Missing,0,---,---,---,Blank,P1
201026_MIA_004.xms,Blank,2.221,Tryptophan,Missing,0,---,---,---,Blank,P1
201026_MIA_005.xms,0.05 mg/L stric_v13#1,2.256,Tryptophan,Failed,40887,78.188,50,56.376,Calibration,P1
201026_MIA_006.xms,0.1 mg/L stric_v13#2,2.256,Tryptophan,Failed,81867,112.277,100,12.277,Calibration,P1
201026_MIA_007.xms,0.25 mg/L stric_v13#3,2.242,Tryptophan,Failed,69264,396.885,250,58.754,Calibration,P1
201026_MIA_008.xms,0.5 mg/L stric_v13#4,2.228,Tryptophan,Failed,101971,766.851,500,53.37,Calibration,P1
201026_MIA_009.xms,1 mg/L stric_v13#5,2.238,Tryptophan,Failed,163346,1572.281,1000,57.228,Calibration,P1
201026_MIA_010.xms,2.5 mg/L stric_v13#6,2.221,Tryptophan,Failed,378151,4400.615,2500,76.025,Calibration,P1
201026_MIA_011.xms,5 mg/L stric_v13#7,2.209,Tryptophan,Failed,822554,9525.457,5000,90.509,Calibration,P1
201026_MIA_012.xms,10 mg/L stric_v13#8,2.228,Tryptophan,Failed,1.44E+06,16777.236,10000,67.772,Calibration,P1
201026_MIA_013.xms,25 mg/L stric_v13#9,2.216,Tryptophan,Failed,3.73E+06,34608.375,25000,38.433,Calibration,P1
201026_MIA_014.xms,50 mg/L stric_v13#10,2.216,Tryptophan,Failed,8.00E+06,69662.734,50000,39.325,Calibration,P1
201026_MIA_015.xms,Solvent Blank,2.229,Tryptophan,Failed,2372,7013.729,---,---,Blank,P1
201026_MIA_015001.xms,Solvent Blank,2.232,Tryptophan,Failed,1168,1507.458,---,---,Blank,P1
201026_MIA_015002.xms,Solvent Blank,2.233,Tryptophan,Failed,543,1635.339,---,---,Blank,P1
201026_MIA_016.xms,ISY_CYC_P1_A1,2.233,Tryptophan,Failed,12203,N/A,---,---,Analysis,P1
201026_MIA_017.xms,ISY_CYC_P1_A2,2.215,Tryptophan,Identified,16330,N/A,---,---,Analysis,P1
201026_MIA_018.xms,ISY_CYC_P1_A3,2.206,Tryptophan,Failed,1684,N/A,---,---,Analysis,P1
201026_MIA_019.xms,ISY_CYC_P1_A4,2.239,Tryptophan,Failed,4240,N/A,---,---,Analysis,P1
201026_MIA_020.xms,ISY_CYC_P1_A5,2.227,Tryptophan,Failed,79941,N/A,---,---,Analysis,P1
201026_MIA_021.xms,ISY_CYC_P1_A6,2.205,Tryptophan,Failed,2083,N/A,---,---,Analysis,P1
201026_MIA_022.xms,ISY_CYC_P1_A7,2.224,Tryptophan,Failed,20169,N/A,---,---,Analysis,P1
201026_MIA_023.xms,ISY_CYC_P1_A8,2.228,Tryptophan,Failed,5836,N/A,---,---,Analysis,P1
201026_MIA_024.xms,ISY_CYC_P1_A9,2.239,Tryptophan,Failed,20393,N/A,---,---,Analysis,P1
201026_MIA_025.xms,ISY_CYC_P1_A10,2.222,Tryptophan,Failed,3.30E+06,27279.432,---,---,Analysis,P1
201026_MIA_026.xms,ISY_CYC_P1_A11,2.233,Tryptophan,Failed,22650,N/A,---,---,Analysis,P1
201026_MIA_027.xms,ISY_CYC_P1_A12,2.232,Tryptophan,Identified,15392,N/A,---,---,Analysis,P1
201026_MIA_028.xms,QC_mix_01,2.214,Tryptophan,Failed,1495,N/A,1000,-100.1,Verification,P1
201026_MIA_029.xms,ISY_CYC_P1_B1,2.235,Tryptophan,Failed,28369,N/A,---,---,Analysis,P1
201026_MIA_030.xms,ISY_CYC_P1_B2,2.241,Tryptophan,Failed,5231,N/A,---,---,Analysis,P1
201026_MIA_031.xms,ISY_CYC_P1_B3,2.236,Tryptophan,Failed,5636,N/A,---,---,Analysis,P1
201026_MIA_032.xms,ISY_CYC_P1_B4,2.22,Tryptophan,Failed,7937,N/A,---,---,Analysis,P1
201026_MIA_033.xms,ISY_CYC_P1_B5,2.231,Tryptophan,Failed,11403,N/A,---,---,Analysis,P1
201026_MIA_034.xms,ISY_CYC_P1_B6,2.22,Tryptophan,Failed,7994,N/A,---,---,Analysis,P1
201026_MIA_035.xms,ISY_CYC_P1_B7,2.226,Tryptophan,Failed,5532,N/A,---,---,Analysis,P1
201026_MIA_036.xms,ISY_CYC_P1_B8,2.212,Tryptophan,Failed,832618,1082.023,---,---,Analysis,P1
201026_MIA_037.xms,ISY_CYC_P1_B9,2.218,Tryptophan,Failed,24156,N/A,---,---,Analysis,P1
201026_MIA_038.xms,ISY_CYC_P1_B10,2.226,Tryptophan,Failed,615746,N/A,---,---,Analysis,P1
201026_MIA_039.xms,ISY_CYC_P1_B11,2.238,Tryptophan,Failed,3.34E+06,22740.453,---,---,Analysis,P1
201026_MIA_040.xms,ISY_CYC_P1_B12,2.223,Tryptophan,Failed,493371,N/A,---,---,Analysis,P1
201026_MIA_041.xms,QC_mix_02,2.212,Tryptophan,Failed,2355,N/A,1000,-100.1,Verification,P1
201026_MIA_042.xms,ISY_CYC_P1_C1,2.232,Tryptophan,Failed,5360,N/A,---,---,Analysis,P1
201026_MIA_043.xms,ISY_CYC_P1_C2,2.208,Tryptophan,Failed,26302,N/A,---,---,Analysis,P1
201026_MIA_044.xms,ISY_CYC_P1_C3,2.202,Tryptophan,Identified,18311,N/A,---,---,Analysis,P1
201026_MIA_045.xms,ISY_CYC_P1_C4,2.209,Tryptophan,Identified,13344,N/A,---,---,Analysis,P1
201026_MIA_046.xms,ISY_CYC_P1_C5,2.193,Tryptophan,Failed,15256,N/A,---,---,Analysis,P1
201026_MIA_047.xms,ISY_CYC_P1_C6,2.191,Tryptophan,Failed,2927,N/A,---,---,Analysis,P1
201026_MIA_048.xms,ISY_CYC_P1_C7,2.215,Tryptophan,Failed,4619,N/A,---,---,Analysis,P1
201026_MIA_049.xms,ISY_CYC_P1_C8,2.21,Tryptophan,Failed,7258,N/A,---,---,Analysis,P1
201026_MIA_050.xms,ISY_CYC_P1_C9,2.198,Tryptophan,Failed,284364,N/A,---,---,Analysis,P1
201026_MIA_051.xms,ISY_CYC_P1_C10,2.198,Tryptophan,Failed,35967,N/A,---,---,Analysis,P1
201026_MIA_052.xms,ISY_CYC_P1_C11,2.211,Tryptophan,Failed,581077,N/A,---,---,Analysis,P1
201026_MIA_053.xms,ISY_CYC_P1_C12,2.206,Tryptophan,Failed,319601,N/A,---,---,Analysis,P1
201026_MIA_054.xms,QC_mix_03,2.236,Tryptophan,Failed,735,N/A,1000,-100.1,Verification,P1
201026_MIA_055.xms,ISY_CYC_P1_D1,2.225,Tryptophan,Failed,750832,923.231,---,---,Analysis,P1
201026_MIA_056.xms,ISY_CYC_P1_D2,2.244,Tryptophan,Failed,10463,N/A,---,---,Analysis,P1
201026_MIA_057.xms,ISY_CYC_P1_D3,2.22,Tryptophan,Failed,7564,N/A,---,---,Analysis,P1
201026_MIA_058.xms,ISY_CYC_P1_D4,2.223,Tryptophan,Failed,7169,N/A,---,---,Analysis,P1
